review_no,accom_no,user_no,accom_nm,content,review_rate1,review_rate2,review_rate3
d7890d0b,9b0057ac,eb62ff15,세인트존스 호텔,주차하고 인포메이션을 지나가는데 그 광경이 딱 사람 바글바글 붐비는 인천공항 느낌이 나서 입실이 늦어지겠구나 싶었는데 아니나 다를까 웨이팅이 길어져 4시 첵인시작인데 한시간 반을 기다리다 호출되어 6시쯤 첵인하고 입실하였네요. 일요일인데도 불구하고 사람들이 어찌나 많던지 하지만 제가 따로 요청하지않았는데도 파셜뷰에서 오션뷰로 룸업글해주셔서 편하게 숙식했습니다. (셀프첵인 안하고 현장첵인하길 잘했다 싶었음) 조식당도 번잡하지않고 플레이버 조식 음식 종류가 많지는 않았지만 깔끔하게 잘 나왔고 식사 다하고 룸에 들어오니 쓰레기통이 비워져있고 냉장고에 물병이 채워졌으며 방바닥청소 및 침구류가 정갈하게 정돈되어있었습니다. 만족 만족👍👍부대시설이야 있을거 다 있고 불편함 없었습니다. 지금 객실 침대에 누워서 리뷰 작성 중인데 강문해변 뷰 최강 끝내주네요.,100,100,100
68bf6dd9,9b0057ac,fc249024,세인트존스 호텔,강릉에서 제일맘에드는곳,100,100,100
1cce7e89,9b0057ac,a9f3c3ba,세인트존스 호텔,애견호텔방에 애견을 위한 배려가 하나도 되어있질않네요....침대도 너무 높고 바닥도 너무 미끄럽고 애견 놀이터도 너무 작고 애견을 위한 배려가 하나도 없는 곳이네요....,100,20,100
aba99fcc,9b0057ac,7a13fb6f,세인트존스 호텔,부대시설이 많아서 편리하고 숙소 청결은 머리카락 청소가 안되어 있었어요뷰는 업그레이드 해주셔서 파셜뷰 묵었는데 사진처럼 객실에서 해돋이 봤어요. 너무 멋지네요. 조용한 곳 부탁드려서 완전 조용하게 지내고 왔어요. 침구는 완전 편하고 깔끔. 주변에도 갈 곳이 많아서 좋아요다음에 또 묵을게요.,100,100,80
8ffd3712,9b0057ac,3266d83e,세인트존스 호텔,잘 쉬다갑니다아~~,100,100,100
afcff663,9b0057ac,438c9b37,세인트존스 호텔,"두번째 방문!~ 좋으다!!~~ 작업할수 있는 책상, 스탠드, 맘에 듦. TV 리모콘 넷플릭스 바로 있음. 좋으다!!~",100,100,100
5ea9dfab,9b0057ac,1bb9a914,세인트존스 호텔,그냥 최고입니다 꼭가세요,100,100,100
9ec9a999,9b0057ac,36aeab79,세인트존스 호텔,세번째 방문했습니다분위기좋고 시설좋고 뭐하나 아쉬운점이없이 좋은 기억들만 남기고 퇴실합니다.문열면 바로앞 파도소리에 힐링이 되고  침구또한 최고의 호텔식 침구로 편안한 안식함을 주더군요.방음도 잘되어 사생활 보호도 되었고 방풍도 잘되어 영하의 날씨에도 따뜻한 잠자리를 제공했습니다.일출과 일몰 뷰로 최고의 볼거리를 개인 발코니에서 만끽할수있었으며 뭐하나 흠잡을수없는 휴식을 세인트존스호텔에서 보냈네요. 또 방문의사있어요,100,100,100
ef419918,9b0057ac,bdc97e4f,세인트존스 호텔,복잡한 느낌이 있었지만 무난했습니다.,100,100,100
fbf2a4f8,9b0057ac,4fda8f12,세인트존스 호텔,깨끗하고 너뮤 좋네요 가격도 적당해요,100,100,100
f620e788,9b0057ac,cc9bcd79,세인트존스 호텔,"부모님과 좋은 추억 남기기 위해 예약하고 방문했는데 뷰도 오션뷰 너무 좋고 , 근처 바닷가도 좋고 카페 거리도 가까워서 너무 좋았습니다~ 코로나가 없었으면 더 재미있게 놀수있었는데 아쉽기도하지만 이시기에 호캉스 즐길수있어서 너무 좋았어요~ 다음에는반려견과 같이 오고싶네요! 매번 강릉 갈때마다 근처에서 보고 지나치기만 했는데 만족스러운 여행이였어요. 다음에는 코로나가 없어지고 다시 와서 연박해보고싶어요~",80,80,70
f1715e0d,9b0057ac,f800c45d,세인트존스 호텔,환경을 생각한다며 호텔에 일회용품이 없다는 게 말이 됩니까...  바디워시 샴푸 린스 드라이기 빼고 하나도 없어요 가시는 분들 참고하고 챙겨가세요,100,10,100
6a55e3ab,9b0057ac,7ce6bfb1,세인트존스 호텔,방 바닥에 머리카락도 꽤 있고뜬금없는 개사료…진짜 황당한 호텔이네요usb라인은 전압이 낮아서 충전도 아예 안되고컨시어지에 문의했더니 편의점 가서 충전기 사야된다고…다시는 방문 안할 호텔입니다,20,40,10
62e6612d,9b0057ac,a0c36b3d,세인트존스 호텔,일박왓ㄴ데 깔끔하도 젛네요~,100,100,100
672da1f4,9b0057ac,4158cc3c,세인트존스 호텔,직원들도 친절하고 시설도 좋았어요~객실내 침구류에서 먼지가 좀 많아나서 아쉬웠고 층간소음이 있어서  조금 신경 쓰이는 정도였지만 오션뷰도 너무 좋았구 인피니티풀도  최고였어요~ 담에 또 갈꺼에요~,100,100,80
ab7d92bd,9b0057ac,732be260,세인트존스 호텔,성수기라 비쌀줄알았는데 여기어때 특가로 저렴하게 다녀왔어요! 성수기라 바쁠텐데 호텔 직원분들도 친절했어요! 호텔도 너무 깨끗하고 좋았어요!! 수영장도 꿀잼 ㅎㅎ다음에 또오고싶어용,100,90,100
71fdec6d,9b0057ac,3a3d4c21,세인트존스 호텔,여자친구랑 2박3일동안잘놀고~~~~~~~~~~~~~잘먹고~~~~~~~~~~~~~잘쉬고~~~~~~~~~~~~~갑니다~~~~~~~~~~~~~4성급?호텔치고는 아쉬운 부분도많았지만인피니티풀파인풀  두곳다 이용할려면 돈을내야한다는점?객실에 달랑 생수2개?라는점....등등하지만~~객실에서보는 뷰가~~~인피니티 파인풀 두곳에서 보는뷰가~~~아쉬운점을 잊게해줬네요^^즐겁게~~지내다 갑니당,100,100,100
c5c4bc87,9b0057ac,67baec49,세인트존스 호텔,최고에요 침구도 너무 좋고 호텔 뒤쪽 해변 산책길도 너무좋았어요,100,100,100
18228fe2,9b0057ac,9cd32bcb,세인트존스 호텔,"객실 깔끔하고 고급스럽습니다 다만 체크인 하는데 시간이 좀 걸려서 어플로 예약 하고 키오스크로 체크인하는걸 추천드려요~~ 사람이 엄청 많아서 건물 들어가면서 따로  큐알체크인같은걸 하진 않습니다! 차량 만석일땐 다른 주차장 이용해야했는데 약간 날씨가 급 추워져서 주차하고 호텔로 걸어서 이동할때 약간 오들오들 떨었답니다 흑 그래도 전반적으로 너무 만족했던 숙소였어요:)+호텔 조명때문에 셀카가 진짜 잘 나온담서,,+파셜 오션뷰인데 생각보다 뷰 괜찮았어요",80,100,100
924911bc,9b0057ac,218be0b3,세인트존스 호텔,진짜 조아요 ㅎㅎ 바로 앞에 해변도 있고 시설도 너무 좋고 침대도 너무 편하고 무엇보다 뷰가 너무 조아요 12월에 또 방문 할거에용!!!!!,100,100,100
6db3a294,9b0057ac,2a1d817e,세인트존스 호텔,세인트존스 호텔 이번이 두번째 인데요직원분들 친절하시고 룸컨디션 무척 깨끗합니다특히 멀리 산이 보이는 전망 무척 좋습니다16층에가면 307 라운지가 있는데음료 주류 다과 닭강정 쌀국수 등마치 항공사 라운지에 온것 같은 분여기의 장소를20프로 할인 받아 이용 할 수 있어서 좋았습니다코로나떼문에 항공사 라운지 이용 못 했는데조금 위안이 되어 좋았습니다,100,100,100
8137d515,9b0057ac,4fda8f12,세인트존스 호텔,깔끔하고 너무 마음에 들었습니다,100,100,100
10318c5f,9b0057ac,49c2ebaf,세인트존스 호텔,"평일에 이용해서 저렴한 가격으로 이용했어요. 조금 아쉬운 부분이 많았는데, 그 중 가장 큰 비중을 차지하는게 객실의 청결도 였습니다. 객실 내 알수 없는 악취가 있어서 체크인 후 약 2시간 가량 방을 옮기고 돌아다녔네요 ㅠㅠ 그리고 위에서 공사 중이어서 새벽~아침엔 공사소리가 좀 들렸습니다. 공사 중이란걸 미리 공지 해줬으면 좋았을텐데요. 엘레베이터가 조금 멀리 위치해 있어 이용하는데 불편했습니다 ㅠㅠ 그 외 부대 시설은 잘 되어있어 편리하게 이용했습니다.",60,60,40
76bb91af,9b0057ac,13b8f240,세인트존스 호텔,진짜 좋습니다단점은 주차가 힘듭니다바다가 가깝습니다,100,100,100
9f7d0eb1,9b0057ac,dfb32ca0,세인트존스 호텔,방음 빼고 완벽했어요 ~!,100,100,100
78ea8351,9b0057ac,9d772a51,세인트존스 호텔,"정말 이렇게 호텔이 크고 인기 많은 이유를 다 알겠더라구요 ㅎㅎ 정말 상상 이상으로 너무 너무 만족했습니다.... 직원분들도 친절하시고 방이 너무 좋았어요 앞으로 강릉 여행을 간다면 세인트존스 호텔에만 갈 거 같아요 정말로.. 방도 크고 청결하고 침대도 엄청 크더라구요 오션뷰로 안했는데 옆으로 바다가 다 보여서 뷰도 너무너무 만족했습니다. 시설 모든게 다 마음에 들었어요 진짜 호캉스 제대로 온 느낌이였습니다! 주위에 먹을 곳도, 호텔에 편의점 등등 다 제대로 갖추어져 있어서 너무 만족했어요 애견동반도 가능하고 애견운동장도 따로 있어서 다음엔 반려견 데리고 또 갈거에요 ㅎㅎ 세인트존스 호텔 덕분에 너무너무 만족하는 여행이였습니다 !!!!!!",100,100,100
0135af38,9b0057ac,9219ebd2,세인트존스 호텔,매번 스카이베이만 이용하다가 처음으로 세인트존스에 방문했습니다. 유명한 만큼 객실 내 상태도 좋았고 프론트 직원분들도 친절했습니다. 편의시설이 가까워서 밤에 맥주한잔 하기에도 좋았고 무엇보다 바닷가 접근성이 좋은 것 같습니다~비록 요션뷰는 아니고 뒤에 마운틴뷰였지만 나름대로 탁트여서 시원한 전망 볼 수 있었습니다. 기회가 되면 한번 더 방문할 의사 있습니다,100,100,100
db156d72,9b0057ac,97b56857,세인트존스 호텔,사진을 찍어놓은게 없어서 사진첨부는 못하지만 인테리어나 전반적으로 왜 사람들이 돈을써서 비싼곳에서 숙박하는지 이유를 알수있었어요. 그런데 드라이기가 망가져있고 ( 앞부분과 몸통부분이 분리되어있음) 이불옆에 머리카락?이 살짝 뭉쳐져있어서 그냥 치우고 잤어요 나머지는 다만족~~ 다음에는 마운틴뷰 말고 오션뷰나 파셜뷰로 하는게 나을거같아요 마운틴뷰로 하니까 경관은 별로였어요.,80,100,60
e1338823,9b0057ac,163a88f5,세인트존스 호텔,"객실 청결상태 아주 최악이였습니다.특히 욕실은 이용 내내 너무 찝찝했어요구석구석 군데군데눈에 띄는 곳에 곰팡이 투성이였습니다.또 테라스 쪽 방충망은먼지 투성이에 심지어 방충망 사용을 항상 이용해달라는안내문과 상반되게구멍나고 너덜너덜 찢어지고먼지가 소복히 쌓여있었습니다.청결에 예민하신 분들은절대 비추에요다만 위치가 좋아서 밖에 있다가잠만 자는 용도라면 그래도 이만한 곳이없는 거 같아요애견인들한테 아주 최적화된 곳이라그건 맘에 들었습니다,",20,20,20
7555d694,9b0057ac,3806a77c,세인트존스 호텔,"혼자 여행을 떠나서 힐링하고 싶은 마음에 여기저기 둘러보다가 예약하게 되었던 숙소였는데 후기를보고 조금 걱정하긴 했었습니다. 2박 3일간 지냈는데 객실 컨디션도 굉장히 좋았고 직원분들의 친절도도 만족스러웠습니다. 오션뷰가 아니라서 아쉬운 감이 없진 않았지만 혼자 하는 여행이기도 하고 숙소에서 해변가까지 금방 갈수있어서 상관은 없었습니다. 그뿐만 아니라 부대시설들도 이용하기 편리해서 좋았습니다. 재방문의사는 무조건 yes구요 ,뚜벅이 여행이였음에도 바이크나, 택시를 타도 빠른 시간내에 주요 관광지에 갈수있는 거리라서 좋았습니다어메니티 같은 경우에는 플라스틱을 줄이는 캠페인을 하고 있어서 슬리퍼,칫솔,치약같은것들은 구매를 따로 해야하는 불편함이 있었지만 그런 점들을 감안하고도 충분히 만족스러웠던 숙소였습니다. 방음은 어느정도 잘 되는듯 하나, 문이 생각보다 세게 닫히는 소리에 문이 들썩 거리면 현관등이 켜지는 점이 있습니다. 저야 그런 부분이 있어도 잠을 잘 자긴 하지만 신경쓰시는분들은 이런 점 감안하셔도 좋을듯하네요",100,100,100
0286fd98,9b0057ac,9a887967,세인트존스 호텔,너무너무너무 좋아요~,100,100,100
90e50430,9b0057ac,a8d49184,세인트존스 호텔,화장실 세면대에 엄청오래되보이는 물때가 있고 테라스에 여자 머리카락 많음객실 너무 건조하고 방음이 전혀안됨 ㅡㅡ 새벽4시 반까지 여자가 깔깔대며 웃는소리가남 ... 잠을잘수가없음 좋은점은 샤워기 물빨이 쎔내가 이돈주고 다른곳으로 가지 진짜 후회함 도대체가 뭐가 좋다는건지 이돈줄바에 다른곳으로가세요!!!!!!!!!가성비 최악 호텔보다 싸구려 오래된 리조트에 가까움,20,20,20
5ba3ec51,9b0057ac,53f89132,세인트존스 호텔,오션뷰 죠아여ㅡ므ㅡㅋ,80,80,10
70291c72,9b0057ac,53e71bee,세인트존스 호텔,반려견과 호텔 첨가보는데 너무 좋았어요~바다안보일줄 알았는데 바다도 보이고 바로 앞이 바다라서 아침일찍일어나서 산책겸 일출도 봣어요..펫룸 컨디션도 좋고 좋은시간 보내고왓어요~~좋은 쿠폰이벤트 덕분에 추억만들기 성공이에요. 이벤트 마니마니 해주세요오~~ 또 가구싶어요~,100,100,100
ac367162,9b0057ac,f7387fa2,세인트존스 호텔,"1. 객실 컨디션 총평 : 전체적으로 매뉴얼화 되어 체계적으로 관리되고 있는 호텔입니다. 조명이나 가구 등이 모던하게 세팅 되어 있어요. 베딩도 깔끔하고 트윈 침대 기준 각 3개의 필로우가 구비되어 있습니다.  다만 바닥은 다소 먼지가 느껴지는데 청소할 때 환기시키면서 하는지 그 먼지 잔여물 같습니다. (바닷바람이 들어오는 구조) 2. 가운, 타월 : 가운은 코튼 가운인데, 타월이 부족해요. 작은 타월 2개, 배쓰용 2개, 바닥용 1개인데 크기나 부피감이 큰편이 아니라 부족할 수 있어요. 3. 어매니티 : 샴푸, 바디클렌저, 로션, 비누 등 / 면봉, 화장솜 / 칫솔 등 / 부족함 없이 있어요. 바디 스펀지는 없어요.4. 음료 : 웰컴 티백 2개, 생수 2병 5. 침대 제외 가구 : 데스크 1개, 커피테이블 1개, 의자 2개, 옷장 등6. 전자 : 플러그 다수, 매립형 tv 7. 온도 조절 : 10월 기준 냉방 불가, 난방 가능8. 조명 조정 : 라이트 3개 조정 가능",80,100,100
b1be8230,9b0057ac,2a6fffa7,세인트존스 호텔,"프론트 직원 분들이 굉장히 친절했어요미리 체크인 예약하려고 일찍 도착해서 짐 맡겼는데 친절히 응대해주셨습니다.객실 상태도 청결했고, 침구도 푹신하고 베개도 너무 높지도 낮지도 않아서 푹 잘 수 있었어요세번째 방문인데 피트니스 센터는 처음 이용해 봤는데 기구가 생각보다 굉장히 괜찮았습니다부대 시설도 잘 갖춰져 있어서 편리하게 이용할 수 있었어요강릉 하면 항상 세인트존스 생각 날 정도로 이번에도 좋은 추억이 됐습니다",100,100,100
7fea19ec,9b0057ac,ae3c5933,세인트존스 호텔,생각했던거만큼 좋았어요,100,100,100
a1f95222,9b0057ac,c4c4b1a7,세인트존스 호텔,"호텔 너무 좋아요!! 오션뷰 연박으로 이용했는데 바다 너무 잘 보이고 연박 이용하는 내내 시끄러운 것도 없었어요! 바다는 나가자마자 도보로 1-2분이면 갈 수 있고 호텔 자체에 편의점, 식당이 있어서 너무 편했어요ㅠㅠ객실이 정말 깔끔했고 침대도 푹신하구 잠도 잘 와요 여행하는 동안 너무 편해서 잠 엄청 많이 잔 것 같아요 ㅎㅎ15시 50분쯤 호텔 도착했는데 체크인 줄 길어서 걱정했던 것과는 달리 셀프 체크인도 있어서 10-15분 정도 기다리고 바로 들어갈 수 있었어요! 호텔 직원분들도 친절하시고 다음에 또 이용할 거예요!",100,100,100
